"T","W","SR","DSP","DRH","PanE","Date"
0.350691244239631,0.371819645732689,0.359326113116727,0.469230769230771,0.58,0.311570247933884,31090
0.413364055299539,0.373993558776167,0.600601684717208,0.684615384615383,0.664705882352941,0.357851239669422,31187
0.350691244239631,0.382447665056361,0.627677496991576,0.469230769230771,0.448235294117647,0.45702479338843,31188
0.398617511520737,0.412157809983897,0.499037304452467,0.653846153846154,0.74,0.278512396694215,31189
0.299078341013825,0.567632850241546,0.384717208182912,0.5,0.542352941176471,0.377685950413223,31190
0.391244239631336,0.372866344605475,0.329963898916968,0.623076923076925,0.758823529411765,0.238842975206612,31287
0.372811059907834,0.317149758454106,0.649458483754513,0.592307692307692,0.26,0.523140495867769,31288
0.398617511520737,0.284138486312399,0.517208182912154,0.623076923076925,0.787058823529412,0.238842975206612,31289
0.288018433179724,0.530998389694042,0.546931407942238,0.592307692307692,0.485882352941177,0.45702479338843,31290
0.402304147465438,0.340660225442834,0.560409145607702,0.623076923076925,0.636470588235294,0.33801652892562,31387
0.394930875576037,0.331481481481481,0.638026474127557,0.623076923076925,0.241176470588235,0.569421487603306,31388
0.365437788018433,0.292592592592593,0.566425992779783,0.592307692307692,0.749411764705882,0.278512396694215,31389
0.265898617511521,0.306119162640902,0.529482551143201,0.684615384615383,0.457647058823529,0.357851239669422,31390
0.383870967741936,0.42133655394525,0.491817087845969,0.469230769230771,0.655294117647059,0.33801652892562,31487
0.394930875576037,0.258132045088567,0.627316486161251,0.469230769230771,0.288235294117647,0.450413223140496,31488
0.380184331797235,0.319323671497585,0.59410348977136,0.469230769230771,0.655294117647059,0.331404958677686,31489
0.299078341013825,0.273510466988728,0.612394705174488,0.653846153846154,0.457647058823529,0.384297520661157,31490
0.332258064516129,0.789210950080515,0.503610108303249,0.346153846153846,0.542352941176471,0.483471074380165,31587
0.354377880184332,0.344283413848631,0.474849578820698,0.469230769230771,0.542352941176471,0.344628099173554,31588
0.354377880184332,0.326650563607085,0.582310469314079,0.469230769230771,0.730588235294118,0.285123966942149,31589
0.391244239631336,0.263204508856683,0.659446450060168,0.5,0.391764705882353,0.45702479338843,31590
0.354377880184332,0.304347826086957,0.603249097472924,0.407692307692308,0.561176470588235,0.364462809917355,31687
0.376497695852535,0.38792270531401,0.529482551143201,0.592307692307692,0.570588235294118,0.371074380165289,31688
0.358064516129032,0.344283413848631,0.42647412755716,0.561538461538463,0.664705882352941,0.278512396694215,31689
0.483410138248848,0.262882447665056,0.488567990373044,0.592307692307692,0.26,0.470247933884298,31690
0.350691244239631,0.242673107890499,0.664861612515042,0.5,0.589411764705882,0.344628099173554,31787
0.394930875576037,0.314251207729469,0.660048134777377,0.715384615384617,0.570588235294118,0.410743801652893,31788
0.380184331797235,0.405555555555556,0.664380264741276,0.592307692307692,0.636470588235294,0.397520661157025,31789
0.439170506912442,0.273832528180354,0.658724428399519,0.530769230769229,0.410588235294118,0.463636363636364,31790
0.350691244239631,0.300644122383253,0.410830324909747,0.407692307692308,0.702352941176471,0.238842975206612,31887
0.442857142857143,0.249275362318841,0.692900120336943,0.715384615384617,0.401176470588235,0.483471074380165,31888
0.394930875576037,0.300644122383253,0.6014440433213,0.592307692307692,0.598823529411765,0.344628099173554,31889
0.383870967741936,0.296940418679549,0.653549939831528,0.5,0.608235294117647,0.344628099173554,31890
0.350691244239631,0.575764895330113,0.567509025270758,0.407692307692308,0.532941176470588,0.463636363636364,31987
0.557142857142857,0.27133655394525,0.693020457280385,0.561538461538463,0.231764705882353,0.628925619834711,31988
0.413364055299539,0.262882447665056,0.621780986762936,0.561538461538463,0.636470588235294,0.331404958677686,31989
0.372811059907834,0.303945249597424,0.535860409145608,0.561538461538463,0.721176470588235,0.258677685950413,31990
0.321198156682028,0.353864734299517,0.632129963898917,0.5,0.570588235294118,0.397520661157025,32087
0.549769585253456,0.164170692431562,0.619374247894103,0.530769230769229,0.203529411764706,0.509917355371901,32088
0.476036866359447,0.319726247987118,0.640072202166065,0.5,0.674117647058823,0.377685950413223,32089
0.461290322580645,0.269082125603865,0.380746089049338,0.530769230769229,0.617647058823529,0.258677685950413,32090
0.306451612903226,0.52914653784219,0.407220216606498,0.438461538461537,0.617647058823529,0.357851239669422,32187
0.442857142857143,0.240096618357488,0.642478941034898,0.561538461538463,0.523529411764706,0.404132231404959,32188
0.535023041474655,0.305394524959742,0.653429602888087,0.561538461538463,0.250588235294118,0.569421487603306,32189
0.505529953917051,0.234219001610306,0.658724428399519,0.5,0.476470588235294,0.404132231404959,32190
0.302764976958525,0.535748792270531,0.554512635379061,0.5,0.514117647058824,0.450413223140496,32287
0.413364055299539,0.305797101449275,0.615162454873646,0.592307692307692,0.664705882352941,0.331404958677686,32288
0.424423963133641,0.258856682769726,0.680024067388688,0.438461538461537,0.504705882352941,0.417355371900826,32289
0.372811059907834,0.292914653784219,0.580264741275572,0.5,0.74,0.271900826446281,32290
0.302764976958525,0.332528180354267,0.570637785800241,0.530769230769229,0.617647058823529,0.324793388429752,32387
0.431797235023042,0.279710144927536,0.679542719614922,0.561538461538463,0.683529411764706,0.357851239669422,32388
0.372811059907834,0.377697262479871,0.476895306859206,0.5,0.674117647058823,0.30495867768595,32389
0.372811059907834,0.293639291465378,0.601083032490975,0.5,0.702352941176471,0.30495867768595,32390
0.34331797235023,0.350563607085346,0.608664259927798,0.376923076923075,0.58,0.377685950413223,32487
0.527649769585254,0.325201288244767,0.709506618531889,0.438461538461537,0.532941176470588,0.476859504132231,32488
0.383870967741936,0.316747181964573,0.493140794223827,0.592307692307692,0.636470588235294,0.311570247933884,32489
0.354377880184332,0.265056360708535,0.31468110709988,0.469230769230771,0.74,0.199173553719008,32490
0.376497695852535,0.213365539452496,0.712876052948255,0.438461538461537,0.523529411764706,0.410743801652893,32587
0.708294930875576,0.285587761674718,0.679663056558363,0.469230769230771,0.212941176470588,0.69504132231405,32588
0.361751152073733,0.477777777777778,0.215643802647413,0.469230769230771,0.9,0.166115702479339,32589
0.402304147465438,0.292592592592593,0.505415162454874,0.561538461538463,0.617647058823529,0.324793388429752,32590
0.402304147465438,0.213687600644122,0.714440433212996,0.592307692307692,0.542352941176471,0.397520661157025,32687
0.719354838709678,0.251851851851852,0.71323706377858,0.376923076923075,0.250588235294118,0.688429752066116,32688
0.328571428571429,0.514492753623188,0.537304452466907,0.407692307692308,0.570588235294118,0.417355371900826,32689
0.383870967741936,0.32085346215781,0.360409145607702,0.5,0.721176470588235,0.238842975206612,32690
0.372811059907834,0.302495974235105,0.623947051744886,0.530769230769229,0.674117647058823,0.33801652892562,32787
0.516589861751152,0.369967793880837,0.654151624548736,0.315384615384617,0.674117647058823,0.430578512396694,32788
0.354377880184332,0.325925925925926,0.670156438026474,0.561538461538463,0.598823529411765,0.390909090909091,32789
0.372811059907834,0.361513687600644,0.348014440433213,0.530769230769229,0.598823529411765,0.30495867768595,32790
0.394930875576037,0.27463768115942,0.69410348977136,0.469230769230771,0.617647058823529,0.377685950413223,32887
0.490783410138249,0.3743961352657,0.696630565583634,0.438461538461537,0.683529411764706,0.410743801652893,32888
0.413364055299539,0.277536231884058,0.701925391095066,0.653846153846154,0.598823529411765,0.397520661157025,32889
0.313824884792627,0.365942028985507,0.249458483754513,0.469230769230771,0.758823529411765,0.212396694214876,32890
0.476036866359447,0.276086956521739,0.679061371841155,0.530769230769229,0.325882352941177,0.516528925619835,32987
0.520276497695853,0.276409017713366,0.708784596871239,0.5,0.307058823529412,0.582644628099174,32988
0.42073732718894,0.323349436392915,0.668832731648616,0.623076923076925,0.74,0.344628099173554,32989
0.350691244239631,0.273832528180354,0.417689530685921,0.469230769230771,0.664705882352941,0.252066115702479,32990
0.50184331797235,0.289613526570048,0.680385078219013,0.592307692307692,0.175294117647059,0.642148760330579,33087
0.41705069124424,0.309098228663446,0.57870036101083,0.346153846153846,0.627058823529412,0.390909090909091,33088
0.457603686635945,0.323752012882448,0.681347773766546,0.561538461538463,0.692941176470588,0.377685950413223,33089
0.354377880184332,0.294444444444445,0.365102286401925,0.438461538461537,0.645882352941176,0.258677685950413,33090
0.487096774193548,0.235346215780998,0.729121540312876,0.438461538461537,0.194117647058824,0.57603305785124,33187
0.476036866359447,0.347987117552335,0.681347773766546,0.407692307692308,0.363529411764706,0.523140495867769,33188
0.527649769585254,0.285265700483092,0.700842358604091,0.469230769230771,0.551764705882353,0.450413223140496,33189
0.372811059907834,0.286312399355878,0.461612515042118,0.469230769230771,0.664705882352941,0.278512396694215,33190
0.457603686635945,0.325201288244767,0.710108303249097,0.530769230769229,0.42,0.529752066115702,40187
0.505529953917051,0.285587761674718,0.712394705174489,0.530769230769229,0.250588235294118,0.589256198347107,40188
0.472350230414747,0.311272141706924,0.696750902527076,0.5,0.645882352941176,0.410743801652893,40189
0.383870967741936,0.285587761674718,0.306137184115523,0.5,0.655294117647059,0.238842975206612,40190
0.383870967741936,0.341384863123994,0.540794223826715,0.530769230769229,0.664705882352941,0.33801652892562,40287
0.464976958525346,0.270209339774557,0.744043321299639,0.5,0.382352941176471,0.516528925619835,40288
0.453917050691244,0.29951690821256,0.693501805054152,0.530769230769229,0.627058823529412,0.397520661157025,40289
0.428110599078341,0.325925925925926,0.667388688327316,0.561538461538463,0.655294117647059,0.384297520661157,40290
0.361751152073733,0.519243156199678,0.537063778580024,0.407692307692308,0.617647058823529,0.351239669421488,40387
0.446543778801843,0.240821256038647,0.750300842358604,0.438461538461537,0.514117647058824,0.463636363636364,40388
0.483410138248848,0.346135265700483,0.67352587244284,0.5,0.645882352941176,0.410743801652893,40389
0.50184331797235,0.246698872785829,0.523225030084236,0.469230769230771,0.504705882352941,0.351239669421488,40390
0.347004608294931,0.322302737520129,0.669915764139591,0.469230769230771,0.655294117647059,0.357851239669422,40487
0.424423963133641,0.327053140096618,0.671961492178099,0.469230769230771,0.645882352941176,0.397520661157025,40488
0.704608294930876,0.280434782608696,0.741756919374248,0.469230769230771,0.401176470588235,0.642148760330579,40489
0.464976958525346,0.341384863123994,0.61323706377858,0.438461538461537,0.787058823529412,0.324793388429752,40490
0.380184331797235,0.292914653784219,0.694223826714801,0.561538461538463,0.645882352941176,0.371074380165289,40587
0.487096774193548,0.276409017713366,0.717208182912154,0.530769230769229,0.645882352941176,0.404132231404959,40588
0.833640552995392,0.341384863123994,0.751624548736462,0.469230769230771,0.194117647058824,0.9,40589
0.468663594470046,0.343961352657005,0.508784596871239,0.5,0.730588235294118,0.291735537190083,40590
0.42073732718894,0.327455716586151,0.72575210589651,0.5,0.664705882352941,0.410743801652893,40687
0.549769585253456,0.335104669887279,0.739109506618532,0.469230769230771,0.589411764705882,0.496694214876033,40688
0.841013824884793,0.267230273752013,0.767268351383875,0.469230769230771,0.184705882352941,0.840495867768595,40689
0.42073732718894,0.381723027375201,0.34705174488568,0.530769230769229,0.749411764705882,0.238842975206612,40690
0.49815668202765,0.290338164251208,0.697593261131167,0.469230769230771,0.561176470588235,0.45702479338843,40787
0.49815668202765,0.263929146537842,0.640673886883273,0.407692307692308,0.683529411764706,0.364462809917355,40788
0.745161290322581,0.22512077294686,0.742117930204573,0.438461538461537,0.26,0.681818181818182,40789
0.424423963133641,0.343156199677939,0.412274368231047,0.530769230769229,0.702352941176471,0.278512396694215,40790
0.560829493087558,0.255555555555556,0.763658243080626,0.469230769230771,0.467058823529412,0.562809917355372,40887
0.464976958525346,0.298067632850242,0.714921780986763,0.407692307692308,0.711764705882353,0.377685950413223,40888
0.58294930875576,0.270531400966184,0.711672683513839,0.346153846153846,0.523529411764706,0.503305785123967,40889
0.439170506912442,0.3670692431562,0.636221419975933,0.592307692307692,0.636470588235294,0.390909090909091,40890
0.560829493087558,0.268760064412238,0.760529482551143,0.5,0.325882352941177,0.569421487603306,40987
0.487096774193548,0.29549114331723,0.662214199759326,0.469230769230771,0.74,0.351239669421488,40988
0.468663594470046,0.340257648953301,0.6323706377858,0.407692307692308,0.702352941176471,0.364462809917355,40989
0.439170506912442,0.312399355877617,0.746690734055355,0.623076923076925,0.645882352941176,0.417355371900826,40990
0.435483870967742,0.309822866344605,0.739350180505415,0.5,0.702352941176471,0.384297520661157,41087
0.557142857142857,0.298792270531401,0.643321299638989,0.469230769230771,0.561176470588235,0.417355371900826,41088
0.483410138248848,0.321175523349436,0.65956678700361,0.438461538461537,0.655294117647059,0.404132231404959,41089
0.490783410138249,0.252979066022544,0.663778580024067,0.623076923076925,0.655294117647059,0.371074380165289,41090
0.405990783410138,0.372866344605475,0.35439229843562,0.376923076923075,0.692941176470588,0.271900826446281,41187
0.520276497695853,0.353059581320451,0.652346570397112,0.407692307692308,0.645882352941176,0.397520661157025,41188
0.442857142857143,0.336231884057971,0.350782190132371,0.376923076923075,0.768235294117647,0.238842975206612,41189
0.516589861751152,0.259581320450886,0.763537906137184,0.469230769230771,0.617647058823529,0.437190082644628,41190
0.424423963133641,0.373671497584541,0.658002406738869,0.407692307692308,0.617647058823529,0.417355371900826,41287
0.512903225806452,0.340660225442834,0.590132370637786,0.407692307692308,0.674117647058823,0.351239669421488,41288
0.439170506912442,0.363768115942029,0.349097472924188,0.376923076923075,0.711764705882353,0.265289256198347,41289
0.50184331797235,0.309822866344605,0.715523465703971,0.376923076923075,0.664705882352941,0.404132231404959,41290
0.487096774193548,0.270531400966184,0.745126353790614,0.5,0.645882352941176,0.42396694214876,41387
0.483410138248848,0.351610305958132,0.50734055354994,0.407692307692308,0.702352941176471,0.318181818181818,41388
0.472350230414747,0.301046698872786,0.493862815884476,0.469230769230771,0.627058823529412,0.344628099173554,41389
0.435483870967742,0.32487922705314,0.583513838748496,0.5,0.721176470588235,0.318181818181818,41390
0.571889400921659,0.350563607085346,0.736341756919374,0.469230769230771,0.410588235294118,0.569421487603306,41487
0.398617511520737,0.460547504025765,0.348616125150421,0.407692307692308,0.702352941176471,0.265289256198347,41488
0.487096774193548,0.357165861513688,0.535980746089049,0.530769230769229,0.692941176470588,0.351239669421488,41489
0.446543778801843,0.320048309178744,0.709867629362214,0.561538461538463,0.645882352941176,0.417355371900826,41490
0.523963133640553,0.308695652173913,0.704693140794224,0.469230769230771,0.58,0.450413223140496,41587
0.33963133640553,0.425684380032206,0.453790613718412,0.407692307692308,0.608235294117647,0.331404958677686,41588
0.468663594470046,0.393075684380032,0.549338146811071,0.469230769230771,0.692941176470588,0.351239669421488,41589
0.461290322580645,0.317552334943639,0.624669073405535,0.469230769230771,0.58,0.42396694214876,41590
0.442857142857143,0.296618357487923,0.673405535499398,0.469230769230771,0.74,0.33801652892562,41687
0.41705069124424,0.348309178743961,0.638748495788207,0.530769230769229,0.627058823529412,0.390909090909091,41688
0.479723502304148,0.356763285024155,0.496991576413959,0.469230769230771,0.645882352941176,0.357851239669422,41689
0.464976958525346,0.544524959742351,0.518050541516245,0.376923076923075,0.598823529411765,0.437190082644628,41690
0.394930875576037,0.279710144927536,0.36028880866426,0.407692307692308,0.711764705882353,0.232231404958678,41787
0.409677419354839,0.409581320450886,0.358965102286402,0.623076923076925,0.711764705882353,0.285123966942149,41788
0.479723502304148,0.39194847020934,0.590252707581227,0.530769230769229,0.627058823529412,0.417355371900826,41789
0.439170506912442,0.448792270531401,0.526113116726835,0.376923076923075,0.749411764705882,0.331404958677686,41790
0.405990783410138,0.404428341384863,0.495427196149218,0.376923076923075,0.636470588235294,0.357851239669422,41887
0.41705069124424,0.37037037037037,0.500962695547533,0.592307692307692,0.74,0.298347107438017,41888
0.479723502304148,0.354186795491143,0.611432009626955,0.5,0.683529411764706,0.377685950413223,41889
0.461290322580645,0.315297906602254,0.665342960288809,0.469230769230771,0.692941176470588,0.384297520661157,41890
0.442857142857143,0.349436392914654,0.771119133574007,0.469230769230771,0.561176470588235,0.503305785123967,41987
0.457603686635945,0.401529790660225,0.663658243080626,0.469230769230771,0.664705882352941,0.404132231404959,41988
0.468663594470046,0.311272141706924,0.623225030084236,0.438461538461537,0.702352941176471,0.351239669421488,41989
0.453917050691244,0.369243156199678,0.386883273164862,0.530769230769229,0.702352941176471,0.291735537190083,41990
0.538709677419355,0.315700483091787,0.826594464500602,0.530769230769229,0.382352941176471,0.635537190082645,42087
0.358064516129032,0.419082125603865,0.30072202166065,0.346153846153846,0.834117647058824,0.179338842975207,42088
0.487096774193548,0.313446054750403,0.620697954271962,0.438461538461537,0.683529411764706,0.364462809917355,42089
0.453917050691244,0.334380032206119,0.418291215403129,0.530769230769229,0.702352941176471,0.285123966942149,42090
0.664055299539171,0.314251207729469,0.811191335740072,0.469230769230771,0.203529411764706,0.807438016528926,42187
0.358064516129032,0.444766505636071,0.398676293622142,0.192307692307692,0.702352941176471,0.265289256198347,42188
0.490783410138249,0.388647342995169,0.525030084235861,0.438461538461537,0.692941176470588,0.344628099173554,42189
0.450230414746544,0.316747181964573,0.449699157641396,0.5,0.683529411764706,0.30495867768595,42190
0.638248847926267,0.317874396135266,0.796028880866426,0.407692307692308,0.26,0.734710743801653,42287
0.394930875576037,0.345008051529791,0.631768953068592,0.469230769230771,0.655294117647059,0.364462809917355,42288
0.461290322580645,0.394927536231884,0.674368231046931,0.438461538461537,0.598823529411765,0.463636363636364,42289
0.446543778801843,0.319001610305958,0.548856799037304,0.469230769230771,0.561176470588235,0.397520661157025,42290
0.50184331797235,0.314251207729469,0.73453670276775,0.5,0.655294117647059,0.437190082644628,42387
0.383870967741936,0.403381642512077,0.478098676293622,0.561538461538463,0.655294117647059,0.344628099173554,42388
0.442857142857143,0.435265700483092,0.73164861612515,0.469230769230771,0.589411764705882,0.509917355371901,42389
0.439170506912442,0.43816425120773,0.438026474127557,0.407692307692308,0.702352941176471,0.298347107438017,42390
0.479723502304148,0.282286634460548,0.766064981949458,0.469230769230771,0.636470588235294,0.437190082644628,42487
0.394930875576037,0.350563607085346,0.772924187725632,0.653846153846154,0.58,0.450413223140496,42488
0.402304147465438,0.432689210950081,0.557400722021661,0.5,0.514117647058824,0.463636363636364,42489
0.435483870967742,0.427214170692432,0.58086642599278,0.376923076923075,0.655294117647059,0.404132231404959,42490
0.442857142857143,0.307648953301127,0.553910950661853,0.5,0.692941176470588,0.324793388429752,42587
0.439170506912442,0.337359098228663,0.826955475330927,0.5,0.664705882352941,0.450413223140496,42588
0.383870967741936,0.393800322061192,0.74115523465704,0.530769230769229,0.485882352941177,0.523140495867769,42589
0.464976958525346,0.313446054750403,0.829963898916968,0.438461538461537,0.608235294117647,0.490082644628099,42590
0.439170506912442,0.269806763285024,0.383032490974729,0.561538461538463,0.721176470588235,0.252066115702479,42687
0.435483870967742,0.363768115942029,0.760649819494585,0.407692307692308,0.730588235294118,0.397520661157025,42688
0.394930875576037,0.414734299516908,0.748375451263538,0.623076923076925,0.58,0.483471074380165,42689
0.479723502304148,0.303945249597424,0.711432009626955,0.407692307692308,0.721176470588235,0.377685950413223,42690
0.431797235023042,0.326650563607085,0.375812274368231,0.5,0.787058823529412,0.225619834710744,42787
0.428110599078341,0.336231884057971,0.46546329723225,0.407692307692308,0.674117647058823,0.311570247933884,42788
0.409677419354839,0.356763285024155,0.829362214199759,0.530769230769229,0.589411764705882,0.490082644628099,42789
0.487096774193548,0.285265700483092,0.764380264741276,0.438461538461537,0.702352941176471,0.417355371900826,42790
0.442857142857143,0.25402576489533,0.378339350180505,0.5,0.768235294117647,0.21900826446281,42887
0.453917050691244,0.354186795491143,0.553068592057762,0.530769230769229,0.561176470588235,0.410743801652893,42888
0.450230414746544,0.297342995169082,0.736582430806258,0.469230769230771,0.58,0.437190082644628,42889
0.479723502304148,0.348309178743961,0.732972322503008,0.407692307692308,0.655294117647059,0.450413223140496,42890
0.442857142857143,0.314573268921095,0.335860409145608,0.469230769230771,0.730588235294118,0.238842975206612,42987
0.453917050691244,0.292914653784219,0.835499398315283,0.592307692307692,0.617647058823529,0.483471074380165,42988
0.472350230414747,0.307246376811594,0.748255114320096,0.469230769230771,0.636470588235294,0.430578512396694,42989
0.457603686635945,0.505636070853462,0.355234657039711,0.346153846153846,0.692941176470588,0.331404958677686,42990
0.479723502304148,0.371819645732689,0.700842358604091,0.530769230769229,0.608235294117647,0.463636363636364,43087
0.446543778801843,0.536876006441224,0.677135980746089,0.530769230769229,0.636470588235294,0.483471074380165,43088
0.479723502304148,0.385748792270531,0.77352587244284,0.530769230769229,0.608235294117647,0.496694214876033,43089
0.380184331797235,0.419082125603865,0.424308062575211,0.376923076923075,0.523529411764706,0.384297520661157,43090
0.464976958525346,0.395652173913044,0.658604091456077,0.530769230769229,0.617647058823529,0.437190082644628,50187
0.42073732718894,0.561755233494364,0.790613718411552,0.592307692307692,0.42,0.701652892561983,50188
0.457603686635945,0.369565217391304,0.738387484957882,0.530769230769229,0.702352941176471,0.410743801652893,50189
0.424423963133641,0.336231884057971,0.783634175691937,0.376923076923075,0.589411764705882,0.476859504132231,50190
0.461290322580645,0.371618357487923,0.760890493381468,0.469230769230771,0.627058823529412,0.463636363636364,50287
0.487096774193548,0.373993558776167,0.865703971119134,0.592307692307692,0.344705882352941,0.69504132231405,50288
0.472350230414747,0.28341384863124,0.813838748495788,0.5,0.664705882352941,0.443801652892562,50289
0.428110599078341,0.358615136876007,0.706498194945848,0.438461538461537,0.617647058823529,0.430578512396694,50290
0.520276497695853,0.347584541062802,0.842719614921781,0.438461538461537,0.570588235294118,0.54297520661157,50387
0.487096774193548,0.254428341384863,0.866305655836342,0.438461538461537,0.476470588235294,0.556198347107438,50388
0.472350230414747,0.319726247987118,0.743200962695547,0.469230769230771,0.702352941176471,0.397520661157025,50389
0.461290322580645,0.322302737520129,0.834296028880866,0.469230769230771,0.627058823529412,0.496694214876033,50390
0.586635944700461,0.301046698872786,0.857521058965102,0.407692307692308,0.532941176470588,0.569421487603306,50487
0.428110599078341,0.353462157809984,0.743561973525872,0.438461538461537,0.683529411764706,0.42396694214876,50488
0.479723502304148,0.304669887278583,0.558604091456077,0.407692307692308,0.730588235294118,0.311570247933884,50489
0.520276497695853,0.362640901771337,0.806738868832732,0.469230769230771,0.711764705882353,0.470247933884298,50490
0.535023041474655,0.33695652173913,0.829843561973526,0.407692307692308,0.730588235294118,0.463636363636364,50587
0.369124423963134,0.503140096618357,0.681949458483755,0.592307692307692,0.523529411764706,0.509917355371901,50588
0.479723502304148,0.306843800322061,0.642238267148014,0.438461538461537,0.730588235294118,0.351239669421488,50589
0.627188940092166,0.338808373590982,0.816606498194946,0.376923076923075,0.561176470588235,0.602479338842975,50590
0.512903225806452,0.318599033816425,0.678580024067389,0.407692307692308,0.702352941176471,0.390909090909091,50687
0.369124423963134,0.484057971014493,0.774488567990373,0.684615384615383,0.532941176470588,0.536363636363636,50688
0.483410138248848,0.294444444444445,0.708423586040915,0.530769230769229,0.692941176470588,0.397520661157025,50689
0.671428571428571,0.263204508856683,0.817328519855596,0.315384615384617,0.467058823529412,0.602479338842975,50690
0.483410138248848,0.308373590982287,0.394344163658243,0.407692307692308,0.758823529411765,0.245454545454545,50787
0.383870967741936,0.395249597423511,0.65294825511432,0.623076923076925,0.645882352941176,0.397520661157025,50788
0.494470046082949,0.37037037037037,0.745126353790614,0.530769230769229,0.711764705882353,0.430578512396694,50789
0.476036866359447,0.357487922705314,0.583513838748496,0.346153846153846,0.730588235294118,0.331404958677686,50790
0.505529953917051,0.321578099838969,0.537545126353791,0.407692307692308,0.730588235294118,0.318181818181818,50887
0.405990783410138,0.433091787439614,0.800601684717208,0.623076923076925,0.627058823529412,0.476859504132231,50888
0.487096774193548,0.375845410628019,0.679302045728038,0.407692307692308,0.702352941176471,0.404132231404959,50889
0.428110599078341,0.339130434782609,0.815162454873646,0.438461538461537,0.627058823529412,0.483471074380165,50890
0.50184331797235,0.381320450885668,0.350902527075812,0.438461538461537,0.777647058823529,0.238842975206612,50987
0.453917050691244,0.367391304347826,0.852346570397112,0.561538461538463,0.598823529411765,0.523140495867769,50988
0.494470046082949,0.560708534621578,0.593983152827918,0.438461538461537,0.721176470588235,0.42396694214876,50989
0.453917050691244,0.320048309178744,0.732851985559567,0.5,0.598823529411765,0.463636363636364,50990
0.479723502304148,0.294041867954911,0.424548736462094,0.376923076923075,0.787058823529412,0.238842975206612,51087
0.571889400921659,0.332206119162641,0.868592057761733,0.561538461538463,0.542352941176471,0.609090909090909,51088
0.439170506912442,0.551127214170692,0.58748495788207,0.530769230769229,0.570588235294118,0.496694214876033,51089
0.450230414746544,0.455797101449275,0.457039711191336,0.469230769230771,0.514117647058824,0.450413223140496,51090
0.509216589861751,0.308695652173913,0.567148014440433,0.376923076923075,0.749411764705882,0.324793388429752,51187
0.57926267281106,0.295893719806763,0.836221419975933,0.5,0.608235294117647,0.529752066115702,51188
0.413364055299539,0.529549114331723,0.455836341756919,0.530769230769229,0.58,0.430578512396694,51189
0.450230414746544,0.379871175523349,0.532129963898917,0.438461538461537,0.608235294117647,0.397520661157025,51190
0.531336405529954,0.34573268921095,0.538507821901324,0.346153846153846,0.749411764705882,0.318181818181818,51287
0.568202764976959,0.287037037037037,0.861251504211793,0.469230769230771,0.617647058823529,0.523140495867769,51288
0.439170506912442,0.395249597423511,0.662214199759326,0.5,0.589411764705882,0.45702479338843,51289
0.457603686635945,0.295893719806763,0.620818291215403,0.469230769230771,0.617647058823529,0.390909090909091,51290
0.483410138248848,0.313446054750403,0.376413959085439,0.407692307692308,0.796470588235294,0.21900826446281,51387
0.490783410138249,0.302093397745572,0.85294825511432,0.469230769230771,0.74,0.450413223140496,51388
0.428110599078341,0.407004830917874,0.449578820697954,0.438461538461537,0.636470588235294,0.364462809917355,51389
0.472350230414747,0.373993558776167,0.667509025270758,0.438461538461537,0.608235294117647,0.45702479338843,51390
0.479723502304148,0.285587761674718,0.406859205776173,0.407692307692308,0.768235294117647,0.245454545454545,51487
0.41705069124424,0.316022544283414,0.645367027677497,0.407692307692308,0.796470588235294,0.291735537190083,51488
0.424423963133641,0.364090177133655,0.42719614921781,0.407692307692308,0.636470588235294,0.324793388429752,51489
0.464976958525346,0.349436392914654,0.478219013237064,0.438461538461537,0.598823529411765,0.371074380165289,51490
0.476036866359447,0.334057971014493,0.307701564380265,0.469230769230771,0.796470588235294,0.205785123966942,51587
0.431797235023042,0.299919484702093,0.575090252707581,0.469230769230771,0.796470588235294,0.271900826446281,51588
0.424423963133641,0.334380032206119,0.365583634175692,0.346153846153846,0.636470588235294,0.30495867768595,51589
0.450230414746544,0.356360708534622,0.722503008423586,0.5,0.608235294117647,0.463636363636364,51590
0.512903225806452,0.325925925925926,0.580385078219013,0.438461538461537,0.692941176470588,0.364462809917355,51687
0.476036866359447,0.313446054750403,0.592900120336944,0.469230769230771,0.711764705882353,0.351239669421488,51688
0.464976958525346,0.317874396135266,0.64488567990373,0.407692307692308,0.645882352941176,0.404132231404959,51689
0.468663594470046,0.310144927536232,0.648856799037304,0.5,0.655294117647059,0.384297520661157,51690
0.520276497695853,0.401127214170692,0.490132370637786,0.376923076923075,0.692941176470588,0.357851239669422,51787
0.442857142857143,0.37109500805153,0.364981949458484,0.376923076923075,0.730588235294118,0.265289256198347,51788
0.442857142857143,0.332206119162641,0.396510228640193,0.530769230769229,0.721176470588235,0.278512396694215,51789
0.483410138248848,0.310547504025765,0.733212996389892,0.5,0.608235294117647,0.470247933884298,51790
0.476036866359447,0.361191626409018,0.647172081829122,0.438461538461537,0.589411764705882,0.45702479338843,51887
0.479723502304148,0.3256038647343,0.721780986762936,0.346153846153846,0.636470588235294,0.437190082644628,51888
0.479723502304148,0.339533011272142,0.675451263537906,0.530769230769229,0.645882352941176,0.430578512396694,51889
0.453917050691244,0.323349436392915,0.751143200962696,0.5,0.608235294117647,0.476859504132231,51890
0.453917050691244,0.370692431561997,0.503610108303249,0.438461538461537,0.570588235294118,0.404132231404959,51987
